Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR4101520_1	SRR4101520_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3767447.0	0.0	35-151	50.0	66.25399656149776	116.69494010134714	pass	pass		pass	fail	warn	pass	warn	warn	pass	pass
SRR4101520_2	SRR4101520_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3767447.0	0.0	35-151	50.0	67.89279104864244	117.33979243769056	pass	pass		pass	fail	warn	pass	warn	warn	pass	pass
SRR4294836_1	SRR4294836_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1139257.0	0.0	35-251	50.0	79.71143183497873	210.27950146455103	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR4294836_2	SRR4294836_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1139257.0	0.0	35-251	50.0	81.59611257309041	211.19356036434272	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR4302082_1	SRR4302082_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	882945.0	0.0	301.0	50.0	81.70906669429341	301.0	pass	fail		pass	fail	warn	pass	pass	pass	pass	fail
SRR4302082_2	SRR4302082_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	882945.0	0.0	301.0	50.0	82.88658830924196	301.0	pass	fail		pass	fail	warn	pass	pass	pass	pass	fail
SRR4302198_1	SRR4302198_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	858956.0	0.0	35-301	50.0	81.30182757378863	256.9487726961567	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR4302198_2	SRR4302198_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	858956.0	0.0	35-301	51.0	82.55450315267508	260.87318093127004	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR4302246_1	SRR4302246_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468776.0	0.0	35-301	51.0	87.70452372091202	271.49556931242216	pass	warn		pass	warn	fail	pass	warn	pass	pass	pass
SRR4302246_2	SRR4302246_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468776.0	0.0	35-301	51.0	88.50064022299345	275.17346024540507	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR5024314_1	SRR5024314_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1743976.0	0.0	100.0	50.0	68.73793091599738	100.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR5024314_2	SRR5024314_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1743976.0	0.0	100.0	50.0	69.21978807332204	100.0	pass	pass		pass	fail	warn	pass	pass	warn	pass	pass
SRR5153281_1	SRR5153281_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3677392.0	0.0	90.0	50.0	82.03977015143371	90.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
SRR5153281_2	SRR5153281_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3677392.0	0.0	90.0	50.0	82.81068420748845	90.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
SRR5153282_1	SRR5153282_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4945134.0	0.0	150.0	51.0	73.8969539571813	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153282_2	SRR5153282_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4945134.0	0.0	150.0	52.0	79.0051557209742	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153283_1	SRR5153283_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6175818.0	0.0	150.0	51.0	69.74854337591978	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR5153283_2	SRR5153283_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6175818.0	0.0	150.0	52.0	74.70219588575455	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153284_1	SRR5153284_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5914039.0	0.0	150.0	50.0	71.28617034558874	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153284_2	SRR5153284_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5914039.0	0.0	150.0	51.0	76.19130618185	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153285_1	SRR5153285_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5350149.0	0.0	150.0	50.0	70.11824195155238	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153285_2	SRR5153285_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5350149.0	0.0	150.0	51.0	75.33870631179525	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153286_1	SRR5153286_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4614181.0	0.0	150.0	52.0	71.16124591987719	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153286_2	SRR5153286_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4614181.0	0.0	150.0	52.0	73.035026652759	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153287_1	SRR5153287_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4905883.0	0.0	150.0	53.0	68.64698030815475	150.0	pass	pass		pass	warn	pass	pass	pass	warn	pass	pass
SRR5153287_2	SRR5153287_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4905883.0	0.0	150.0	53.0	70.61332803713577	150.0	pass	pass		pass	warn	pass	pass	pass	pass	pass	pass
SRR5153290_1	SRR5153290_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5979348.0	0.0	150.0	50.0	70.93334825172363	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5153290_2	SRR5153290_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5979348.0	0.0	150.0	51.0	76.10663281709658	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR5714074_1	SRR5714074_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	754935.0	0.0	35-301	50.0	95.8935401755643	300.5649625464444	pass	fail		pass	warn	fail	pass	warn	pass	pass	pass
SRR5714074_2	SRR5714074_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	754935.0	0.0	35-301	51.0	96.90136119295246	300.6030532429944	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR5884784_1	SRR5884784_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10549646.0	0.0	151.0	50.0	56.00255883897965	151.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR5884784_2	SRR5884784_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10549646.0	0.0	151.0	50.0	59.31558859555627	151.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR6065798_1	SRR6065798_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4114880.0	0.0	150.0	49.0	71.10274315174894	150.0	pass	pass		pass	warn	fail	pass	pass	pass	pass	pass
SRR6065798_2	SRR6065798_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4114880.0	0.0	150.0	49.0	76.45087090093189	150.0	pass	pass		pass	warn	fail	pass	pass	pass	pass	pass
SRR6065849_1	SRR6065849_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5229899.0	0.0	150.0	49.0	67.85159317610434	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR6065849_2	SRR6065849_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5229899.0	0.0	150.0	49.0	70.78717248413452	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR6067099_1	SRR6067099_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2667952.0	0.0	101.0	49.0	60.854825565260064	101.0	pass	pass	pass	pass	warn	warn	pass	pass	warn	pass	pass
SRR6067099_2	SRR6067099_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2667952.0	0.0	101.0	49.0	61.168281631047705	101.0	pass	pass	pass	pass	warn	warn	pass	pass	warn	pass	pass
SRR6376588_1	SRR6376588_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1625174.0	0.0	35-301	51.0	73.14830556588466	246.46242310054186	pass	warn		pass	fail	warn	pass	warn	pass	pass	pass
SRR6376588_2	SRR6376588_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1625174.0	0.0	35-301	51.0	74.56842297041504	248.69844029008587	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR6451281_1	SRR6451281_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1579698.0	0.0	35-151	51.0	70.27437711746879	139.76600654049065	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451281_2	SRR6451281_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1579698.0	0.0	35-151	51.0	72.07212706073025	139.8745880541724	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR6451282_1	SRR6451282_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1329237.0	0.0	35-151	51.0	75.48856479475496	135.6291985552614	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451282_2	SRR6451282_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1329237.0	0.0	35-151	51.0	76.40514413829219	135.72819820694127	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451283_1	SRR6451283_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1704590.0	0.0	35-151	51.0	71.48010115226779	140.46750068931533	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451283_2	SRR6451283_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1704590.0	0.0	35-151	51.0	72.64931547584303	140.52704169331042	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR6451284_1	SRR6451284_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1375871.0	0.0	35-151	51.0	75.0741107312651	143.21816362144415	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451284_2	SRR6451284_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1375871.0	0.0	35-151	52.0	77.08684376901537	143.27600843393023	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR6451285_1	SRR6451285_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1700072.0	0.0	35-151	51.0	72.0074937734846	131.6119970213026	pass	pass		pass	warn	warn	pass	warn	pass	warn	pass
SRR6451285_2	SRR6451285_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1700072.0	0.0	35-151	52.0	73.05426470043342	131.7287114898663	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR6451286_1	SRR6451286_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1834966.0	0.0	35-151	52.0	69.77238926882538	140.88106646117694	pass	pass		pass	warn	warn	pass	warn	warn	warn	pass
SRR6451286_2	SRR6451286_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1834966.0	0.0	35-151	52.0	70.57333017063262	140.91584694212318	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR6455967_1	SRR6455967_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	553226.0	0.0	250.0	51.0	71.90984207535705	250.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	warn
SRR6455967_2	SRR6455967_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	553226.0	0.0	250.0	51.0	73.39329216107794	250.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	warn
SRR6455974_1	SRR6455974_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1551457.0	0.0	150.0	50.0	73.44125966766053	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	fail
SRR6455974_2	SRR6455974_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1551457.0	0.0	150.0	50.0	74.26353304200902	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	fail
SRR6455982_1	SRR6455982_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	542713.0	0.0	250.0	51.0	78.81135590038923	250.0	pass	fail		pass	fail	warn	pass	pass	pass	warn	fail
SRR6455982_2	SRR6455982_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	542713.0	0.0	250.0	51.0	80.02797973190383	250.0	pass	fail		pass	fail	warn	pass	pass	pass	pass	fail
SRR6455985_1	SRR6455985_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	607804.0	0.0	250.0	51.0	59.27483528036288	250.0	pass	fail		pass	fail	warn	pass	pass	warn	pass	fail
SRR6455985_2	SRR6455985_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	607804.0	0.0	250.0	51.0	60.11422791045534	250.0	pass	fail		pass	fail	warn	pass	pass	warn	pass	fail
SRR6474927_1	SRR6474927_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5557833.0	0.0	150.0	50.0	70.23613477832457	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR6474927_2	SRR6474927_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5557833.0	0.0	150.0	51.0	74.88983733145432	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR6515382_1	SRR6515382_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1202342.0	0.0	300.0	50.0	76.29878036720997	300.0	pass	fail		pass	fail	fail	pass	pass	pass	pass	pass
SRR6515382_2	SRR6515382_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1202342.0	0.0	300.0	50.0	80.07898175156537	300.0	pass	fail		pass	fail	warn	pass	pass	pass	pass	pass
SRR6515383_1	SRR6515383_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1238720.0	0.0	300.0	50.0	76.48006619077695	300.0	pass	fail		pass	fail	fail	pass	pass	pass	pass	pass
SRR6515383_2	SRR6515383_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1238720.0	0.0	300.0	50.0	79.86108966110754	300.0	pass	fail		pass	fail	warn	pass	pass	pass	pass	pass
SRR6686320_1	SRR6686320_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4037704.0	0.0	101.0	48.0	87.08185622041029	101.0	pass	fail		pass	pass	pass	pass	pass	pass	pass	fail
SRR6686320_2	SRR6686320_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4037704.0	0.0	101.0	49.0	89.418239582128	101.0	pass	fail		pass	pass	warn	pass	pass	pass	warn	fail
SRR6703063_1	SRR6703063_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1293108.0	0.0	35-301	50.0	73.92287615384654	258.82409048586817	pass	fail		pass	fail	fail	pass	warn	pass	pass	pass
SRR6703063_2	SRR6703063_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1293108.0	0.0	35-301	51.0	77.30583739512103	268.9146931269469	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR6892789_1	SRR6892789_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3098256.0	0.0	143.0	52.0	79.61561565389493	143.0	pass	pass		pass	pass	pass	pass	pass	pass	pass	pass
SRR6892789_2	SRR6892789_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3098256.0	0.0	143.0	52.0	81.22285485568449	143.0	pass	pass		pass	pass	warn	pass	pass	pass	warn	pass
SRR6892809_1	SRR6892809_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	462874.0	0.0	35-301	51.0	87.27485714078105	229.5150278477512	pass	warn		pass	warn	warn	pass	warn	pass	pass	pass
SRR6892809_2	SRR6892809_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	462874.0	0.0	35-301	51.0	88.34763121581628	230.5881838254039	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR6903163_1	SRR6903163_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2109238.0	0.0	35-251	51.0	66.47034879906569	194.41178852267976	pass	pass		pass	warn	warn	pass	warn	warn	warn	pass
SRR6903163_2	SRR6903163_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2109238.0	0.0	35-251	51.0	69.19310426063221	195.11953274120796	pass	warn		pass	fail	warn	pass	warn	warn	warn	pass
SRR6942788_1	SRR6942788_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4608156.0	0.0	150.0	50.0	73.80701759142687	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR6942788_2	SRR6942788_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4608156.0	0.0	150.0	50.0	75.24783377678997	150.0	pass	pass		pass	warn	warn	pass	pass	pass	pass	pass
SRR6942790_1	SRR6942790_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7526752.0	0.0	150.0	50.0	63.02139928016173	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR6942790_2	SRR6942790_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7526752.0	0.0	150.0	50.0	63.00460538480802	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR7026303_1	SRR7026303_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5140305.0	0.0	150.0	50.0	73.65624257362336	150.0	pass	pass		pass	pass	warn	pass	pass	pass	pass	pass
SRR7026303_2	SRR7026303_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5140305.0	0.0	150.0	50.0	76.7159482179132	150.0	pass	pass		pass	pass	warn	pass	pass	pass	pass	pass
SRR7042020_1	SRR7042020_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	928625.0	0.0	35-250	51.0	81.49814721745773	226.92167236505585	pass	pass		pass	fail	warn	pass	warn	pass	pass	pass
SRR7042020_2	SRR7042020_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	928625.0	0.0	35-250	51.0	84.2303327650203	227.72025521604522	pass	fail		pass	fail	warn	pass	warn	pass	pass	pass
SRR7284874_1	SRR7284874_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	772108.0	0.0	35-251	51.0	77.54050807175886	234.10996389106188	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7284874_2	SRR7284874_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	772108.0	0.0	35-251	51.0	79.33156105561203	234.35398027218992	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7500678_1	SRR7500678_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	409774.0	0.0	35-250	51.0	90.15995112422878	239.19274282897402	pass	pass		pass	fail	warn	pass	warn	pass	pass	pass
SRR7500678_2	SRR7500678_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	409774.0	0.0	35-250	51.0	90.99047831189796	239.28804658177435	pass	warn		pass	fail	warn	pass	warn	pass	pass	pass
SRR7716571_1	SRR7716571_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4936277.0	0.0	150.0	50.0	67.00026823597601	150.0	pass	pass		pass	pass	warn	pass	pass	warn	pass	pass
SRR7716571_2	SRR7716571_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4936277.0	0.0	150.0	50.0	68.177971435246	150.0	pass	pass		pass	pass	warn	pass	pass	warn	pass	pass
SRR7716573_1	SRR7716573_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5377576.0	0.0	150.0	50.0	64.72797060539605	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR7716573_2	SRR7716573_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5377576.0	0.0	150.0	50.0	65.25143942786742	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	pass
SRR7716574_1	SRR7716574_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4058300.0	0.0	150.0	50.0	72.3468609465696	150.0	pass	pass		pass	pass	warn	pass	pass	pass	pass	pass
SRR7716574_2	SRR7716574_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4058300.0	0.0	150.0	50.0	72.59782366861295	150.0	pass	pass		pass	pass	warn	pass	pass	pass	pass	pass
SRR7716577_1	SRR7716577_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4810738.0	0.0	150.0	50.0	69.35351208365213	150.0	pass	pass		pass	pass	warn	pass	pass	warn	pass	pass
SRR7716577_2	SRR7716577_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4810738.0	0.0	150.0	50.0	70.25177703265103	150.0	pass	pass		pass	pass	warn	pass	pass	pass	pass	pass
SRR7724616_1	SRR7724616_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2119638.0	0.0	35-76	50.0	67.82058105072822	75.35733224258104	pass	pass		pass	fail	warn	pass	warn	warn	pass	pass
SRR7724616_2	SRR7724616_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2119638.0	0.0	35-76	50.0	69.23771188912161	75.35711050660537	pass	pass		pass	fail	warn	pass	warn	warn	pass	pass
SRR7724633_1	SRR7724633_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1116430.0	0.0	35-76	50.0	78.99271824878902	74.81996363408363	pass	pass		pass	fail	pass	pass	warn	pass	warn	pass
SRR7724633_2	SRR7724633_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1116430.0	0.0	35-76	50.0	79.74861671487741	74.82279498042868	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR7724795_1	SRR7724795_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	702047.0	0.0	35-76	50.0	82.6602689281079	74.3262673296802	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR7724795_2	SRR7724795_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	702047.0	0.0	35-76	50.0	83.37005972231418	74.3253799247059	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR7724809_1	SRR7724809_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	625170.0	0.0	35-76	50.0	85.02367389773437	74.50848089319705	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR7724809_2	SRR7724809_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	625170.0	0.0	35-76	50.0	85.8765548779666	74.509774941216	pass	pass		pass	fail	warn	pass	warn	pass	warn	pass
SRR7826035_1	SRR7826035_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	697800.0	0.0	35-251	51.0	85.56325413973208	234.6476841501863	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7826035_2	SRR7826035_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	697800.0	0.0	35-251	51.0	89.08547313876025	235.80231155058758	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7827099_1	SRR7827099_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2755024.0	0.0	35-101	50.0	63.0590465196497	99.32138885178496	pass	pass		pass	warn	warn	pass	warn	warn	pass	pass
SRR7827099_2	SRR7827099_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2755024.0	0.0	35-101	50.0	64.11684420217927	99.32305199519134	pass	pass		pass	warn	warn	pass	warn	warn	pass	pass
SRR7850985_1	SRR7850985_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4658340.0	0.0	150.0	50.0	49.56732851630182	150.0	pass	pass		pass	fail	warn	pass	pass	fail	pass	fail
SRR7850985_2	SRR7850985_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4658340.0	0.0	150.0	50.0	52.95400553845152	150.0	pass	pass		pass	warn	warn	pass	pass	warn	pass	fail
SRR7851090_1	SRR7851090_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4538023.0	0.0	150.0	50.0	44.32456871037346	150.0	pass	pass		pass	fail	warn	pass	pass	fail	pass	fail
SRR7851090_2	SRR7851090_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4538023.0	0.0	150.0	50.0	46.95073404410457	150.0	pass	pass		pass	warn	pass	pass	pass	fail	pass	fail
SRR7869087_1	SRR7869087_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	962146.0	0.0	35-251	51.0	80.99510264270693	233.69584241892602	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7869087_2	SRR7869087_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	962146.0	0.0	35-251	51.0	82.98997504659566	233.86064173212796	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870867_1	SRR7870867_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1316724.0	0.0	35-251	51.0	76.70127056740492	218.12167925852341	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870867_2	SRR7870867_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1316724.0	0.0	35-251	51.0	78.37068772570768	218.374919117446	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870868_1	SRR7870868_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	776624.0	0.0	35-251	51.0	84.07463454114573	238.1187382826181	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870868_2	SRR7870868_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	776624.0	0.0	35-251	51.0	86.87904689522317	238.3245495889903	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870871_1	SRR7870871_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	718831.0	0.0	35-251	51.0	84.40753028520092	237.09912482906273	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870871_2	SRR7870871_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	718831.0	0.0	35-251	51.0	86.70442388357563	237.29700722422933	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870887_1	SRR7870887_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	793200.0	0.0	35-251	51.0	83.54115684775518	235.1652748361069	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7870887_2	SRR7870887_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	793200.0	0.0	35-251	51.0	85.55683922292998	235.3571394351992	pass	fail		pass	warn	warn	pass	warn	pass	pass	pass
SRR7943899_1	SRR7943899_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1498279.0	0.0	35-101	49.0	74.61188366262367	99.40935833713213	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR7943899_2	SRR7943899_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1498279.0	0.0	35-101	49.0	83.32977918186636	99.41427464444206	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR8071933_1	SRR8071933_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2165401.0	0.0	35-151	50.0	69.05716938916524	149.90467677811176	pass	pass		pass	warn	warn	pass	warn	warn	pass	pass
SRR8071933_2	SRR8071933_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2165401.0	0.0	35-151	50.0	71.15424402242125	149.91139562602953	pass	pass		pass	warn	warn	pass	warn	pass	pass	pass
SRR8187980_1	SRR8187980_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3261299.0	0.0	35-301	50.0	62.71051894774908	190.4287233399943	pass	fail		pass	fail	fail	pass	warn	warn	warn	pass
